id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_count,plan_type,source_name,source_url,source_updated_at,status,created_at,updated_at
gd-2024-历史-10577-209-580,2024,广东,历史,普通类本科批次,10577,惠州学院,209,,,499,39320,30,投档人数:30,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10577-210-581,2024,广东,历史,普通类本科批次,10577,惠州学院,210,,,516,29797,131,投档人数:131,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10577-211-582,2024,广东,历史,普通类本科批次,10577,惠州学院东,211,,,504,36281,217,投档人数:217,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10577-212-583,2024,广东,历史,普通类本科批次,10577,惠州学院,212,,,499,39284,21,投档人数:21,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10577-213-584,2024,广东,历史,普通类本科批次,10577,惠州学院,213,,,500,39010,30,投档人数:30,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10577-214-585,2024,广东,历史,普通类本科批次,10577,惠州学院,214,,,500,38693,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10577-215-586,2024,广东,历史,普通类本科批次,10577,惠州学院(中外合作办学),215,,,431,93124,60,投档人数:57,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10578-220-587,2024,广东,历史,普通类本科批次,10578,韩山师范学院,220,,,513,31289,48,投档人数:48,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10578-221-588,2024,广东,历史,普通类本科批次,10578,韩山师范学院,221,,,505,35647,40,投档人数:40,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10578-222-589,2024,广东,历史,普通类本科批次,10578,韩山师范学院,222,,,503,37157,493,投档人数:493,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10578-223-590,2024,广东,历史,普通类本科批次,10578,韩山师范学院,223,,,497,40737,304,投档人数:304,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10578-224-591,2024,广东,历史,普通类本科批次,10578,韩山师范学院,224,,,496,41463,305,投档人数:305,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10578-225-592,2024,广东,历史,普通类本科批次,10578,韩山师范学院(协同培养),225,,,496,41758,25,投档人数:25,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10578-226-593,2024,广东,历史,普通类本科批次,10578,韩山师范学院(中外合作办学),226,,,480,52807,45,投档人数:45,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10579-201-594,2024,广东,历史,普通类本科批次,10579,岭南师范学院,201,,,520,27691,132,投档人数:132,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10579-202-595,2024,广东,历史,普通类本科批次,10579,岭南师范学院,202,,,510,32979,173,投档人数:173,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10579-203-596,2024,广东,历史,普通类本科批次,10579,岭南师范学院,203,,,502,37441,331,投档人数:331,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10579-204-597,2024,广东,历史,普通类本科批次,10579,岭南师范学院,204,,,508,33964,383,投档人数:383,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10579-205-598,2024,广东,历史,普通类本科批次,10579,岭南师范学院,205,,,501,38267,695,投档人数:695,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10579-206-599,2024,广东,历史,普通类本科批次,10579,岭南师范学院,206,,,500,38968,25,投档人数:25,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10580-201-600,2024,广东,历史,普通类本科批次,10580,肇庆学院,201,,,499,39478,132,投档人数:132,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10580-202-601,2024,广东,历史,普通类本科批次,10580,肇庆学院,202,,,505,35859,163,投档人数:163,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10580-203-602,2024,广东,历史,普通类本科批次,10580,肇庆学院,203,,,500,38950,55,投档人数:55,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10580-204-603,2024,广东,历史,普通类本科批次,10580,肇庆学院,204,,,507,34781,538,投档人数:538,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10580-205-604,2024,广东,历史,普通类本科批次,10580,肇庆学院院,205,,,501,38574,42,投档人数:42,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10580-206-605,2024,广东,历史,普通类本科批次,10580,肇庆学院,206,,,511,32381,109,投档人数:109,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10580-207-606,2024,广东,历史,普通类本科批次,10580,肇庆学院,207,,,506,35022,40,投档人数:40,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-216-607,2024,广东,历史,普通类本科批次,10582,嘉应学院,216,,,500,38914,75,投档人数:75,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-217-608,2024,广东,历史,普通类本科批次,10582,嘉应学院,217,,,497,40729,44,投档人数:44,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-218-609,2024,广东,历史,普通类本科批次,10582,嘉应学院,218,,,504,36153,83,投档人数:83,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-219-610,2024,广东,历史,普通类本科批次,10582,嘉应学院,219,,,493,43174,145,投档人数:145,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-220-611,2024,广东,历史,普通类本科批次,10582,嘉应学院,220,,,494,43034,531,投档人数:531,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-221-612,2024,广东,历史,普通类本科批次,10582,嘉应学院,221,,,494,42567,344,投档人数:344,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-222-613,2024,广东,历史,普通类本科批次,10582,嘉应学院,222,,,497,40890,45,投档人数:45,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-223-614,2024,广东,历史,普通类本科批次,10582,嘉应学院(联合培养),223,,,485,48926,15,投档人数:15,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10582-224-615,2024,广东,历史,普通类本科批次,10582,嘉应学院(联合培养),224,,,485,49173,15,投档人数:15,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10585-201-616,2024,广东,历史,普通类本科批次,10585,广州体育学院,201,,,503,37230,18,投档人数:18,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10586-215-617,2024,广东,历史,普通类本科批次,10586,广州美术学院,215,,,508,34055,96,投档人数:96,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10587-202-618,2024,广东,历史,普通类本科批次,10587,星海音乐学院,202,,,519,28228,16,投档人数:16,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-243-619,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,243,,,552,13882,61,投档人数:61,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-244-620,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,244,,,545,16322,45,投档人数:45,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-245-621,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(地方专项),245,,,543,17184,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-246-622,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(地方专项),246,,,531,22050,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-247-623,2024,广东,历史,普通类本科批次,10588,省广东技术师范大学,247,,,532,21934,12,投档人数:12,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-248-624,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,248,,,530,22887,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-249-625,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,249,,,534,20824,48,投档人数:48,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-250-626,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,250,,,508,34010,50,投档人数:50,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-251-627,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,251,,,550,14769,17,投档人数:17,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-252-628,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,252,,,531,22214,16,投档人数:16,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-253-629,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,253,,,529,23234,147,投档人数:147,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-254-630,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,254,,,538,19414,77,投档人数:77,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-255-631,2024,广东,历史,普通类本科批次,10588,广东技术师范大学,255,,,522,26536,66,投档人数:66,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-256-632,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(国际班),256,,,490,45482,50,投档人数:50,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-257-633,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(国际班),257,,,490,45365,48,投档人数:48,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-258-634,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班)省,258,,,403,120230,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-259-635,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班),259,,,405,117907,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-260-636,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班),260,,,432,91634,30,投档人数:30,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-261-637,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班)东,261,,,450,75910,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-262-638,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班),262,,,426,98029,16,投档人数:16,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-263-639,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班),263,,,403,119592,36,投档人数:36,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-264-640,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班),264,,,458,69318,9,投档人数:9,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10588-265-641,2024,广东,历史,普通类本科批次,10588,广东技术师范大学(少数民族班),265,,,398,124822,32,投档人数:32,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10589-201-642,2024,广东,历史,普通类本科批次,10589,海南大学,201,,,572,8216,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10589-202-643,2024,广东,历史,普通类本科批次,10589,海南大学,202,,,573,7896,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10589-203-644,2024,广东,历史,普通类本科批次,10589,海南大学,203,,,568,9071,12,投档人数:12,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10589-204-645,2024,广东,历史,普通类本科批次,10589,海南大学(中外合作办学),204,,,517,29219,18,投档人数:18,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10589-205-646,2024,广东,历史,普通类本科批次,10589,海南大学(中外合作办学),205,,,516,29762,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10589-206-647,2024,广东,历史,普通类本科批次,10589,海南大学,206,,,570,8620,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-201-648,2024,广东,历史,普通类本科批次,10590,深圳大学,201,,,580,6250,141,投档人数:141,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-202-649,2024,广东,历史,普通类本科批次,10590,深圳大学,202,,,576,7247,432,投档人数:432,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-203-650,2024,广东,历史,普通类本科批次,10590,深圳大学,203,,,575,7358,20,投档人数:20,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-204-651,2024,广东,历史,普通类本科批次,10590,深圳大学,204,,,582,5817,266,投档人数:266,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-205-652,2024,广东,历史,普通类本科批次,10590,深圳大学,205,,,574,7579,29,投档人数:29,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-206-653,2024,广东,历史,普通类本科批次,10590,深圳大学,206,,,575,7372,61,投档人数:61,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-207-654,2024,广东,历史,普通类本科批次,10590,深圳大学,207,,,578,6815,125,投档人数:125,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-208-655,2024,广东,历史,普通类本科批次,10590,深圳大学,208,,,588,4763,207,投档人数:207,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10590-211-656,2024,广东,历史,普通类本科批次,10590,深圳大学(地方专项),211,,,557,12098,65,投档人数:65,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10592-201-657,2024,广东,历史,普通类本科批次,10592,广东财经大学,201,,,537,19587,325,投档人数:325,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10592-203-658,2024,广东,历史,普通类本科批次,10592,广东财经大学,203,,,534,20940,677,投档人数:677,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10592-205-659,2024,广东,历史,普通类本科批次,10592,广东财经大学院,205,,,558,11817,154,投档人数:154,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10592-207-660,2024,广东,历史,普通类本科批次,10592,广东财经大学,207,,,539,18850,250,投档人数:250,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10592-209-661,2024,广东,历史,普通类本科批次,10592,广东财经大学,209,,,535,20623,100,投档人数:100,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10592-211-662,2024,广东,历史,普通类本科批次,10592,广东财经大学,211,,,533,21332,50,投档人数:50,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10592-215-663,2024,广东,历史,普通类本科批次,10592,广东财经大学(联合培养),215,,,512,31699,100,投档人数:100,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10595-206-664,2024,广东,历史,普通类本科批次,10595,桂林电子科技大学(本科预科班),206,,,425,99033,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10596-201-665,2024,广东,历史,普通类本科批次,10596,桂林理工大学,201,,,511,32517,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
