id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_count,plan_type,source_name,source_url,source_updated_at,status,created_at,updated_at
gd-2025-历史-10463-208-415,2025,广东,历史,普通类本科批次,10463,河南工业大学,208,,,547,25485,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10463-209-416,2025,广东,历史,普通类本科批次,10463,河南工业大学,209,,,548,24926,7,投档人数:7,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10464-210-417,2025,广东,历史,普通类本科批次,10464,河南科技大学,210,,,542,28583,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10464-211-418,2025,广东,历史,普通类本科批次,10464,河南科技大学,211,,,541,29384,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10465-204-419,2025,广东,历史,普通类本科批次,10465,中原工学院,204,,,539,30213,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10466-210-420,2025,广东,历史,普通类本科批次,10466,河南农业大学,210,,,535,33072,7,投档人数:7,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10466-211-421,2025,广东,历史,普通类本科批次,10466,河南农业大学,211,,,533,33877,9,投档人数:9,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10467-205-422,2025,广东,历史,普通类本科批次,10467,河南科技学院,205,,,520,42969,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10467-206-423,2025,广东,历史,普通类本科批次,10467,河南科技学院,206,,,519,43229,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10471-205-424,2025,广东,历史,普通类本科批次,10471,河南中医药大学,205,,,575,12701,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10472-204-425,2025,广东,历史,普通类本科批次,10472,河南医药大学,204,,,517,45003,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10472-205-426,2025,广东,历史,普通类本科批次,10472,河南医药大学,205,,,520,42553,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10475-215-427,2025,广东,历史,普通类本科批次,10475,河南大学,215,,,559,19462,56,投档人数:56,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10475-217-428,2025,广东,历史,普通类本科批次,10475,河南大学(中外合作办学),217,,,548,25080,12,投档人数:12,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10475-218-429,2025,广东,历史,普通类本科批次,10475,河南大学,218,,,580,10973,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10476-205-430,2025,广东,历史,普通类本科批次,10476,河南师范大学,205,,,554,22027,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10476-206-431,2025,广东,历史,普通类本科批次,10476,河南师范大学,206,,,486,70379,15,投档人数:15,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10478-204-432,2025,广东,历史,普通类本科批次,10478,周口师范学院,204,,,519,43408,7,投档人数:7,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10481-209-433,2025,广东,历史,普通类本科批次,10481,南阳师范学院,209,,,523,40814,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10481-210-434,2025,广东,历史,普通类本科批次,10481,南阳师范学院,210,,,520,42931,15,投档人数:15,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10481-211-435,2025,广东,历史,普通类本科批次,10481,南阳师范学院(中外合作办学),211,,,512,48765,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10482-203-436,2025,广东,历史,普通类本科批次,10482,洛阳师范学院,203,,,519,43772,21,投档人数:21,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10483-205-437,2025,广东,历史,普通类本科批次,10483,商丘师范学院,205,,,518,43917,7,投档人数:7,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10484-205-438,2025,广东,历史,普通类本科批次,10484,河南财经政法大学,205,,,560,19237,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10485-205-439,2025,广东,历史,普通类本科批次,10485,郑州航空工业管理学院,205,,,534,33578,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10486-211-440,2025,广东,历史,普通类本科批次,10486,武汉大学,211,,,641,502,49,投档人数:49,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10486-212-441,2025,广东,历史,普通类本科批次,10486,武汉大学,212,,,642,461,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10487-212-442,2025,广东,历史,普通类本科批次,10487,华中科技大学,212,,,622,1750,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10488-210-443,2025,广东,历史,普通类本科批次,10488,武汉科技大学,210,,,557,20674,28,投档人数:28,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10489-202-444,2025,广东,历史,普通类本科批次,10489,长江大学,202,,,550,24059,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10491-212-445,2025,广东,历史,普通类本科批次,10491,中国地质大学(武汉),212,,,590,7614,20,投档人数:20,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10491-213-446,2025,广东,历史,普通类本科批次,10491,中国地质大学(武汉),213,,,596,6161,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10495-207-447,2025,广东,历史,普通类本科批次,10495,武汉纺织大学,207,,,549,24385,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10496-207-448,2025,广东,历史,普通类本科批次,10496,武汉轻工大学,207,,,554,21996,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10496-208-449,2025,广东,历史,普通类本科批次,10496,武汉轻工大学,208,,,554,21917,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10496-209-450,2025,广东,历史,普通类本科批次,10496,武汉轻工大学(中外合作办学),209,,,515,46425,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10497-201-451,2025,广东,历史,普通类本科批次,10497,武汉理工大学,201,,,590,7711,36,投档人数:36,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10497-215-452,2025,广东,历史,普通类本科批次,10497,武汉理工大学东,215,,,596,6086,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10497-217-453,2025,广东,历史,普通类本科批次,10497,武汉理工大学(中外合作办学),217,,,588,8472,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10500-201-454,2025,广东,历史,普通类本科批次,10500,湖北工业大学,201,,,549,24544,23,投档人数:23,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10504-215-455,2025,广东,历史,普通类本科批次,10504,华中农业大学,215,,,590,7600,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10504-216-456,2025,广东,历史,普通类本科批次,10504,华中农业大学,216,,,591,7469,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10504-217-457,2025,广东,历史,普通类本科批次,10504,华中农业大学,217,,,591,7411,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10504-218-458,2025,广东,历史,普通类本科批次,10504,华中农业大学,218,,,592,7050,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10504-219-459,2025,广东,历史,普通类本科批次,10504,华中农业大学(中外合作办学),219,,,575,12698,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10507-208-460,2025,广东,历史,普通类本科批次,10507,湖北中医药大学,208,,,540,29965,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10507-209-461,2025,广东,历史,普通类本科批次,10507,湖北中医药大学,209,,,544,27373,12,投档人数:12,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10507-210-462,2025,广东,历史,普通类本科批次,10507,湖北中医药大学,210,,,587,8745,11,投档人数:11,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10511-201-463,2025,广东,历史,普通类本科批次,10511,华中师范大学,201,,,604,4301,26,投档人数:26,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10511-220-464,2025,广东,历史,普通类本科批次,10511,华中师范大学,220,,,611,3108,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10511-221-465,2025,广东,历史,普通类本科批次,10511,华中师范大学,221,,,613,2862,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10512-213-466,2025,广东,历史,普通类本科批次,10512,湖北大学(中外合作办学),213,,,542,28672,7,投档人数:7,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10512-218-467,2025,广东,历史,普通类本科批次,10512,湖北大学,218,,,566,16483,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10512-219-468,2025,广东,历史,普通类本科批次,10512,湖北大学,219,,,562,18298,20,投档人数:20,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10513-203-469,2025,广东,历史,普通类本科批次,10513,湖北师范大学,203,,,555,21727,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10519-205-470,2025,广东,历史,普通类本科批次,10519,湖北文理学院,205,,,532,34753,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10520-208-471,2025,广东,历史,普通类本科批次,10520,中南财经政法大学,208,,,607,3836,103,投档人数:103,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10520-209-472,2025,广东,历史,普通类本科批次,10520,中南财经政法大学(中外合作办学),209,,,567,15991,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10522-210-473,2025,广东,历史,普通类本科批次,10522,武汉体育学院,210,,,532,34913,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10522-211-474,2025,广东,历史,普通类本科批次,10522,武汉体育学院,211,,,538,31039,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10523-205-475,2025,广东,历史,普通类本科批次,10523,湖北美术学院,205,,,536,32316,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10524-209-476,2025,广东,历史,普通类本科批次,10524,中南民族大学,209,,,569,14931,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10524-210-477,2025,广东,历史,普通类本科批次,10524,中南民族大学,210,,,577,12179,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10530-210-478,2025,广东,历史,普通类本科批次,10530,湘潭大学,210,,,578,11685,34,投档人数:34,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10531-212-479,2025,广东,历史,普通类本科批次,10531,吉首大学,212,,,537,31339,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10531-213-480,2025,广东,历史,普通类本科批次,10531,吉首大学,213,,,542,28232,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10531-214-481,2025,广东,历史,普通类本科批次,10531,吉首大学,214,,,548,25335,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10531-215-482,2025,广东,历史,普通类本科批次,10531,吉首大学,215,,,564,17391,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10532-201-483,2025,广东,历史,普通类本科批次,10532,湖南大学,201,,,613,2814,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10532-202-484,2025,广东,历史,普通类本科批次,10532,湖南大学,202,,,616,2394,24,投档人数:24,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10533-201-485,2025,广东,历史,普通类本科批次,10533,中南大学,201,,,616,2436,31,投档人数:31,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10534-212-486,2025,广东,历史,普通类本科批次,10534,湖南科技大学,212,,,554,22299,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10534-213-487,2025,广东,历史,普通类本科批次,10534,湖南科技大学,213,,,551,23763,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10534-214-488,2025,广东,历史,普通类本科批次,10534,湖南科技大学,214,,,552,22961,38,投档人数:38,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10534-215-489,2025,广东,历史,普通类本科批次,10534,湖南科技大学,215,,,573,13645,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10534-216-490,2025,广东,历史,普通类本科批次,10534,湖南科技大学,216,,,572,14112,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10536-212-491,2025,广东,历史,普通类本科批次,10536,长沙理工大学,212,,,558,20222,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10536-213-492,2025,广东,历史,普通类本科批次,10536,长沙理工大学,213,,,559,19477,15,投档人数:15,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10536-214-493,2025,广东,历史,普通类本科批次,10536,长沙理工大学,214,,,559,19660,7,投档人数:7,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10537-215-494,2025,广东,历史,普通类本科批次,10537,湖南农业大学,215,,,554,21991,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10537-216-495,2025,广东,历史,普通类本科批次,10537,湖南农业大学,216,,,552,23141,42,投档人数:42,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10537-217-496,2025,广东,历史,普通类本科批次,10537,湖南农业大学(中外合作办学),217,,,530,35798,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10537-218-497,2025,广东,历史,普通类本科批次,10537,湖南农业大学,218,,,561,18449,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10538-208-498,2025,广东,历史,普通类本科批次,10538,中南林业科技大学,208,,,551,23615,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10538-209-499,2025,广东,历史,普通类本科批次,10538,中南林业科技大学东,209,,,553,22669,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10538-210-500,2025,广东,历史,普通类本科批次,10538,中南林业科技大学,210,,,550,23808,27,投档人数:27,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10542-222-501,2025,广东,历史,普通类本科批次,10542,湖南师范大学,222,,,596,6080,69,投档人数:69,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10542-224-502,2025,广东,历史,普通类本科批次,10542,湖南师范大学,224,,,591,7403,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10542-225-503,2025,广东,历史,普通类本科批次,10542,湖南师范大学,225,,,595,6468,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10542-226-504,2025,广东,历史,普通类本科批次,10542,湖南师范大学,226,,,596,6094,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10543-212-505,2025,广东,历史,普通类本科批次,10543,湖南理工学院,212,,,538,31183,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
gd-2025-历史-10543-213-506,2025,广东,历史,普通类本科批次,10543,湖南理工学院,213,,,535,32683,12,投档人数:12,广东省教育考试院,https://eea.gd.gov.cn/ptgk/content/post_4746781.html,2025-07-19,verified,2026-07-02T03:58:24.862680+00:00,2026-07-02T03:58:24.862680+00:00
