id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_type,source_name,source_url,source_updated_at,created_at,updated_at
js-2025-physics-2272-01-1998,2025,江苏,physics,普通类本科批次平行志愿,2272,浙江水利水电学院,01,,(不限),546,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2272-02-1999,2025,江苏,physics,普通类本科批次平行志愿,2272,浙江水利水电学院,02,,(化学),536,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2272-03-2000,2025,江苏,physics,普通类本科批次平行志愿,2272,浙江水利水电学院,03,,(地理),558,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2275-02-2001,2025,江苏,physics,普通类本科批次平行志愿,2275,湖州学院,02,,(化学),533,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2276-01-2002,2025,江苏,physics,普通类本科批次平行志愿,2276,温州理工学院,01,,(化学),529,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2277-02-2003,2025,江苏,physics,普通类本科批次平行志愿,2277,嘉兴南湖学院,02,,(不限),533,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2277-03-2004,2025,江苏,physics,普通类本科批次平行志愿,2277,嘉兴南湖学院,03,,(化学),522,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2278-01-2005,2025,江苏,physics,普通类本科批次平行志愿,2278,衢州学院,01,,(不限),510,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2278-02-2006,2025,江苏,physics,普通类本科批次平行志愿,2278,衢州学院,02,,(化学),510,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2279-02-2007,2025,江苏,physics,普通类本科批次平行志愿,2279,绍兴理工学院,02,,(不限),523,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2279-03-2008,2025,江苏,physics,普通类本科批次平行志愿,2279,苏绍兴理工学院,03,,(化学),516,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2301-01-2009,2025,江苏,physics,普通类本科批次平行志愿,2301,中国科学技术大学,01,,(化学),669,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2302-03-2010,2025,江苏,physics,普通类本科批次平行志愿,2302,江合肥工业大学,03,,(不限),603,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2302-04-2011,2025,江苏,physics,普通类本科批次平行志愿,2302,合肥工业大学,04,,(化学),626,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2303-02-2012,2025,江苏,physics,普通类本科批次平行志愿,2303,安徽大学,02,,(不限),601,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2303-03-2013,2025,江苏,physics,普通类本科批次平行志愿,2303,安徽大学,03,,(化学)(中外合作办学),593,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2303-04-2014,2025,江苏,physics,普通类本科批次平行志愿,2303,安徽大学,04,,(化学),614,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
